Windows 7 SP 1
Version 6.1.7601 (cmd->"ver")
Kernel32.dll

Name	Address	Ordinal
SetThreadpoolThreadMinimum	0000000078D6BF10	1202
SetThreadpoolTimer	0000000078DCAA90	1203
SetThreadpoolWait	0000000078DCAAA1	1204
SetTimeZoneInformation	0000000078D87360	1205
SetTimerQueueTimer	0000000078D67E10	1206
SetUmsThreadInformation	0000000078D692E0	1207
SetUnhandledExceptionFilter	0000000078D39020	1208
SetUserGeoID	0000000078D8E1C0	1209
SetVDMCurrentDirectories	0000000078D7E490	1210
SetVolumeLabelA	0000000078D937D0	1211
SetVolumeLabelW	0000000078D933E0	1212
SetVolumeMountPointA	0000000078DA7D50	1213
SetVolumeMountPointW	0000000078DA7820	1214
SetWaitableTimer	0000000078D27F10	1215
SetWaitableTimerEx	0000000078DCAAB1	1216
SetXStateFeaturesMask	0000000078D678C0	1217
SetupComm	0000000078D6A780	1218
ShowConsoleCursor	0000000078D61F90	1219
SignalObjectAndWait	0000000078D92E90	1220
SizeofResource	0000000078D38D90	1221
Sleep	0000000078D41520	1222
SleepConditionVariableCS	0000000078D6B6D0	1223
SleepConditionVariableSRW	0000000078D6B680	1224
SleepEx	0000000078D41560	1225
SortCloseHandle	0000000078D79240	1226
SortGetHandle	0000000078D376D0	1227
StartThreadpoolIo	0000000078DCAAE6	1228
SubmitThreadpoolWork	0000000078DCAB04	1229
SuspendThread	0000000078D22A60	1230
SwitchToFiber	0000000078D412D0	1231
SwitchToThread	0000000078D2AB70	1232
SystemTimeToFileTime	0000000078D41EF0	1233
SystemTimeToTzSpecificLocalTime	0000000078D6C150	1234
SystemTimeToTzSpecificLocalTimeEx	0000000078DCAB15	1235
TerminateJobObject	0000000078D25C70	1236
TerminateProcess	0000000078D6C140	1237
TerminateThread	0000000078D30720	1238
TermsrvAppInstallMode	0000000078D6B4C0	1239
Thread32First	0000000078D6AF10	1240
Thread32Next	0000000078D6AE20	1241
TlsAlloc	0000000078D365A0	1242
TlsFree	0000000078D30A30	1243
TlsGetValue	0000000078D41580	1244
TlsSetValue	0000000078D35170	1245
Toolhelp32ReadProcessMemory	0000000078D6B000	1246
TransactNamedPipe	0000000078D6C100	1247
TransmitCommChar	0000000078D698F0	1248
TryAcquireSRWLockExclusive	0000000078DCAB42	1249
TryAcquireSRWLockShared	0000000078DCAB66	1250
TryEnterCriticalSection	0000000078DCAB87	1251
TrySubmitThreadpoolCallback	0000000078D29A20	1252
TzSpecificLocalTimeToSystemTime	0000000078D6C0F0	1253
TzSpecificLocalTimeToSystemTimeEx	0000000078DCABA8	1254
UTRegister	0000000078D82E80	1255
UTUnRegister	0000000078D63C20	1256
UmsThreadYield	0000000078D693E0	1257
UnhandledExceptionFilter	0000000078DBBAC0	1258
UnlockFile	0000000078D6C0D0	1259
UnlockFileEx	0000000078D6C0B0	1260
UnmapViewOfFile	0000000078D41F10	1261
UnregisterApplicationRecoveryCallback	0000000078D9F740	1262
UnregisterApplicationRestart	0000000078D9F710	1263
UnregisterConsoleIME	0000000078D602E0	1264
UnregisterWait	0000000078D27ED0	1265
UnregisterWaitEx	0000000078D23C20	1266
UpdateCalendarDayOfWeek	0000000078DB0E00	1267
UpdateProcThreadAttribute	0000000078DCABD5	1268
UpdateResourceA	0000000078DA6F60	1269
UpdateResourceW	0000000078D9F3D0	1270
VDMConsoleOperation	0000000078D60200	1271
VDMOperationStarted	0000000078D7F0B0	1272
VerLanguageNameA	0000000078D6C0A0	1273
VerLanguageNameW	0000000078D6C090	1274
VerSetConditionMask	0000000078DCAC15	1275
VerifyConsoleIoHandle	0000000078D75570	1276
VerifyScripts	0000000078D664C0	1277
VerifyVersionInfoA	0000000078D83480	1278
VerifyVersionInfoW	0000000078D2A800	1279
VirtualAlloc	0000000078D35C40	1280
VirtualAllocEx	0000000078D6C070	1281
VirtualAllocExNuma	0000000078D6C040	1282
VirtualFree	0000000078D30700	1283
VirtualFreeEx	0000000078D6C030	1284
VirtualLock	0000000078D680C0	1285
VirtualProtect	0000000078D229F0	1286
VirtualProtectEx	0000000078D6C010	1287
VirtualQuery	0000000078D3B170	1288
VirtualQueryEx	0000000078D6C000	1289
VirtualUnlock	0000000078D68070	1290
WTSGetActiveConsoleSessionId	0000000078D6CA80	1291
WaitCommEvent	0000000078D697B0	1292
WaitForDebugEvent	0000000078D979B0	1293
WaitForMultipleObjects	0000000078D30610	1294
WaitForMultipleObjectsEx	0000000078D41630	1295
WaitForSingleObject	0000000078D414D0	1296
WaitForSingleObjectEx	0000000078D41980	1297
WaitForThreadpoolIoCallbacks	0000000078DCAC2F	1298
WaitForThreadpoolTimerCallbacks	0000000078DCAC4B	1299
WaitForThreadpoolWaitCallbacks	0000000078DCAC60	1300
WaitForThreadpoolWorkCallbacks	0000000078DCAC74	1301
WaitNamedPipeA	0000000078D82A20	1302
WaitNamedPipeW	0000000078D6BFF0	1303
WakeAllConditionVariable	0000000078DCAC88	1304
WakeConditionVariable	0000000078DCACAA	1305
WerGetFlags	0000000078D9F600	1306
WerRegisterFile	0000000078DB4330	1307
WerRegisterMemoryBlock	0000000078DAE5F0	1308
WerRegisterRuntimeExceptionModule	0000000078DA7370	1309
WerSetFlags	0000000078D9F610	1310
WerUnregisterFile	0000000078DAE600	1311
WerUnregisterMemoryBlock	0000000078DAE5E0	1312
WerUnregisterRuntimeExceptionModule	0000000078DA7360	1313
WerpCleanupMessageMapping	0000000078D7B600	1314
WerpInitiateRemoteRecovery	0000000078D9F620	1315
WerpNotifyLoadStringResource	0000000078DA7350	1316
WerpNotifyLoadStringResourceEx	0000000078DA7330	1317
WerpNotifyUseStringResource	0000000078DB6090	1318
WerpStringLookup	0000000078DA7320	1319
WideCharToMultiByte	0000000078D41F80	1320
WinExec	0000000078DBB510	1321
Wow64DisableWow64FsRedirection	0000000078D6BFE0	1322
Wow64EnableWow64FsRedirection	0000000078D703D0	1323
Wow64GetThreadContext	0000000078D6B440	1324
Wow64GetThreadSelectorEntry	0000000078D71080	1325
Wow64RevertWow64FsRedirection	0000000078D6BFD0	1326
Wow64SetThreadContext	0000000078D6B410	1327
Wow64SuspendThread	0000000078D6B3E0	1328
WriteConsoleA	0000000078D8A7F0	1329
WriteConsoleInputA	0000000078D75470	1330
WriteConsoleInputVDMA	0000000078D61AD0	1331
WriteConsoleInputVDMW	0000000078D61AB0	1332
WriteConsoleInputW	0000000078D75450	1333
WriteConsoleOutputA	0000000078D8A730	1334
WriteConsoleOutputAttribute	0000000078D74E50	1335
WriteConsoleOutputCharacterA	0000000078D74EC0	1336
WriteConsoleOutputCharacterW	0000000078D74E90	1337
WriteConsoleOutputW	0000000078D8A760	1338
WriteConsoleW	0000000078D331E0	1339
WriteFile	0000000078D41F30	1340
WriteFileEx	0000000078D6BFB0	1341
WriteFileGather	0000000078D6BF90	1342
WritePrivateProfileSectionA	0000000078DA17B0	1343
WritePrivateProfileSectionW	0000000078DA1610	1344
WritePrivateProfileStringA	0000000078DA18C0	1345
WritePrivateProfileStringW	0000000078DA1670	1346
WritePrivateProfileStructA	0000000078DA1DA0	1347
WritePrivateProfileStructW	0000000078DA1C30	1348
WriteProcessMemory	0000000078D6BF70	1349
WriteProfileSectionA	0000000078DA1BC0	1350
WriteProfileSectionW	0000000078DA1B50	1351
WriteProfileStringA	0000000078DA1BE0	1352
WriteProfileStringW	0000000078DA1B70	1353
WriteTapemark	0000000078DAE6F0	1354
ZombifyActCtx	0000000078D68B00	1355
__C_specific_handler	0000000078DCACC9	1356
__chkstk	0000000078DCACE4	1357
__misaligned_access	0000000078DCACF3	1358
_hread	0000000078D304F0	1359
_hwrite	0000000078DA0350	1360
_lclose	0000000078D30950	1361
_lcreat	0000000078DA03A0	1362
_llseek	0000000078D30530	1363
_local_unwind	0000000078DCAD0D	1364
_lopen	0000000078DA0400	1365
_lread	0000000078D304F0	1366
_lwrite	0000000078DA0350	1367
lstrcat	0000000078D6E510	1368
lstrcatA	0000000078D6E510	1369
lstrcatW	0000000078D6E470	1370
lstrcmp	0000000078D814B0	1371
lstrcmpA	0000000078D814B0	1372
lstrcmpW	0000000078D3CDF0	1373
lstrcmpi	0000000078D23A30	1374
lstrcmpiA	0000000078D23A30	1375
lstrcmpiW	0000000078D30DD0	1376
lstrcpy	0000000078D6E560	1377
lstrcpyA	0000000078D6E560	1378
lstrcpyW	0000000078D6E4D0	1379
lstrcpyn	0000000078D6BF60	1380
lstrcpynA	0000000078D6BF60	1381
lstrcpynW	0000000078D6BF50	1382
lstrlen	0000000078D6BF40	1383
lstrlenA	0000000078D3BF20	1384
lstrlenW	0000000078D33360	1385
uaw_lstrcmpW	0000000078D72180	1386
uaw_lstrcmpiW	0000000078D72170	1387
uaw_lstrlenW	0000000078D87D80	1388
uaw_wcschr	0000000078D72210	1389
uaw_wcscpy	0000000078D721E0	1390
uaw_wcsicmp	0000000078D721D0	1391
uaw_wcslen	0000000078D721B0	1392
uaw_wcsrchr	0000000078D72190	1393
DllEntryPoint	0000000078D35340	[main entry]
